"","polymer_number","polymer_name","area","elongation","length","width","volume","weight","FTIR_analysed_filter","shape","sampletype","location","sieve","sample_volume"
"23963",32,"rubber type 3",60.5,2,11,5.5,121.959244806234,1.34155169286857e-10,"N100II","particle","sample","N",100,2031
"23964",32,"rubber type 3",60.5,2,11,5.5,121.959244806234,1.34155169286857e-10,"N100II","particle","sample","N",100,2031
"23965",32,"rubber type 3",60.5,2,11,5.5,121.959244806234,1.34155169286857e-10,"N100II","particle","sample","N",100,2031
"23966",32,"rubber type 3",60.5,2,11,5.5,121.959244806234,1.34155169286857e-10,"N100II","particle","sample","N",100,2031
"23967",32,"rubber type 3",60.5,2,11,5.5,121.959244806234,1.34155169286857e-10,"N100II","particle","sample","N",100,2031
"23968",32,"rubber type 3",60.5,2,11,5.5,121.959244806234,1.34155169286857e-10,"N100II","particle","sample","N",100,2031
"23969",32,"rubber type 3",60.5,2,11,5.5,121.959244806234,1.34155169286857e-10,"N100II","particle","sample","N",100,2031
"23970",32,"rubber type 3",60.5,2,11,5.5,121.959244806234,1.34155169286857e-10,"N100II","particle","sample","N",100,2031
"23971",32,"rubber type 3",60.5,2,11,5.5,121.959244806234,1.34155169286857e-10,"N100II","particle","sample","N",100,2031
"23972",32,"rubber type 3",60.5,2,11,5.5,121.959244806234,1.34155169286857e-10,"N100II","particle","sample","N",100,2031
"23973",32,"rubber type 3",60.5,2,11,5.5,121.959244806234,1.34155169286857e-10,"N100II","particle","sample","N",100,2031
"23974",32,"rubber type 3",60.5,2,11,5.5,121.959244806234,1.34155169286857e-10,"N100II","particle","sample","N",100,2031
"23975",32,"rubber type 3",60.5,2,11,5.5,121.959244806234,1.34155169286857e-10,"N100II","particle","sample","N",100,2031
"23976",32,"rubber type 3",60.5,2,11,5.5,121.959244806234,1.34155169286857e-10,"N100II","particle","sample","N",100,2031
"23977",32,"rubber type 3",60.5,2,11,5.5,121.959244806234,1.34155169286857e-10,"N100II","particle","sample","N",100,2031
"23978",32,"rubber type 3",60.5,2,11,5.5,121.959244806234,1.34155169286857e-10,"N100II","particle","sample","N",100,2031
"23979",32,"rubber type 3",60.5,2,11,5.5,121.959244806234,1.34155169286857e-10,"N100II","particle","sample","N",100,2031
"23980",32,"rubber type 3",60.5,2,11,5.5,121.959244806234,1.34155169286857e-10,"N100II","particle","sample","N",100,2031
"23981",32,"rubber type 3",60.5,2,11,5.5,121.959244806234,1.34155169286857e-10,"N100II","particle","sample","N",100,2031
"23982",32,"rubber type 3",60.5,2,11,5.5,121.959244806234,1.34155169286857e-10,"N100II","particle","sample","N",100,2031
"23983",32,"rubber type 3",60.5,2,11,5.5,121.959244806234,1.34155169286857e-10,"N100II","particle","sample","N",100,2031
"23984",32,"rubber type 3",60.5,2,11,5.5,121.959244806234,1.34155169286857e-10,"N100II","particle","sample","N",100,2031
"23985",32,"rubber type 3",60.5,2,11,5.5,121.959244806234,1.34155169286857e-10,"N100II","particle","sample","N",100,2031
"23986",32,"rubber type 3",60.5,2,11,5.5,121.959244806234,1.34155169286857e-10,"N100II","particle","sample","N",100,2031
"23987",32,"rubber type 3",60.5,2,11,5.5,121.959244806234,1.34155169286857e-10,"N100II","particle","sample","N",100,2031
"23988",32,"rubber type 3",60.5,2,11,5.5,121.959244806234,1.34155169286857e-10,"N100II","particle","sample","N",100,2031
"23989",32,"rubber type 3",60.5,2,11,5.5,121.959244806234,1.34155169286857e-10,"N100II","particle","sample","N",100,2031
"23990",32,"rubber type 3",60.5,2,11,5.5,121.959244806234,1.34155169286857e-10,"N100II","particle","sample","N",100,2031
"23991",32,"rubber type 3",60.5,2,11,5.5,121.959244806234,1.34155169286857e-10,"N100II","particle","sample","N",100,2031
"23992",32,"rubber type 3",60.5,2,11,5.5,121.959244806234,1.34155169286857e-10,"N100II","particle","sample","N",100,2031
"23993",32,"rubber type 3",60.5,2,11,5.5,121.959244806234,1.34155169286857e-10,"N100II","particle","sample","N",100,2031
"23994",32,"rubber type 3",60.5,2,11,5.5,121.959244806234,1.34155169286857e-10,"N100II","particle","sample","N",100,2031
"23995",32,"rubber type 3",60.5,2,11,5.5,121.959244806234,1.34155169286857e-10,"N100II","particle","sample","N",100,2031
"23996",32,"rubber type 3",60.5,2,11,5.5,121.959244806234,1.34155169286857e-10,"N100II","particle","sample","N",100,2031
"23997",32,"rubber type 3",60.5,2,11,5.5,121.959244806234,1.34155169286857e-10,"N100II","particle","sample","N",100,2031
"23998",32,"rubber type 3",60.5,2,11,5.5,121.959244806234,1.34155169286857e-10,"N100II","particle","sample","N",100,2031
"23999",32,"rubber type 3",60.5,2,11,5.5,121.959244806234,1.34155169286857e-10,"N100II","particle","sample","N",100,2031
"24000",32,"rubber type 3",60.5,2,11,5.5,121.959244806234,1.34155169286857e-10,"N100II","particle","sample","N",100,2031
"24001",32,"rubber type 3",60.5,2,11,5.5,121.959244806234,1.34155169286857e-10,"N100II","particle","sample","N",100,2031
"24002",32,"rubber type 3",60.5,2,11,5.5,121.959244806234,1.34155169286857e-10,"N100II","particle","sample","N",100,2031
"24003",32,"rubber type 3",60.5,2,11,5.5,121.959244806234,1.34155169286857e-10,"N100II","particle","sample","N",100,2031
"24004",32,"rubber type 3",60.5,2,11,5.5,121.959244806234,1.34155169286857e-10,"N100II","particle","sample","N",100,2031
"24005",32,"rubber type 3",60.5,2,11,5.5,121.959244806234,1.34155169286857e-10,"N100II","particle","sample","N",100,2031
"24006",32,"rubber type 3",60.5,2,11,5.5,121.959244806234,1.34155169286857e-10,"N100II","particle","sample","N",100,2031
"24007",32,"rubber type 3",60.5,2,11,5.5,121.959244806234,1.34155169286857e-10,"N100II","particle","sample","N",100,2031
"24008",32,"rubber type 3",60.5,2,11,5.5,121.959244806234,1.34155169286857e-10,"N100II","particle","sample","N",100,2031
"24009",32,"rubber type 3",60.5,2,11,5.5,121.959244806234,1.34155169286857e-10,"N100II","particle","sample","N",100,2031
"24010",32,"rubber type 3",60.5,2,11,5.5,121.959244806234,1.34155169286857e-10,"N100II","particle","sample","N",100,2031
"24011",32,"rubber type 3",60.5,2,11,5.5,121.959244806234,1.34155169286857e-10,"N100II","particle","sample","N",100,2031
"24012",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24013",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24014",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24015",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24016",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24017",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24018",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24019",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24020",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24021",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24022",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24023",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24024",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24025",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24026",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24027",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24028",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24029",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24030",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24031",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24032",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24033",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24034",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24035",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24036",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24037",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24038",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24039",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24040",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24041",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24042",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24043",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24044",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24045",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24046",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24047",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24048",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24049",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24050",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24051",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24052",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24053",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24054",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24055",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24056",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24057",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24058",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24059",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24060",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24061",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24062",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24063",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24064",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24065",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24066",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24067",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24068",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24069",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24070",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24071",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24072",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24073",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24074",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24075",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24076",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24077",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24078",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24079",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24080",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24081",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24082",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24083",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24084",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24085",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24086",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24087",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24088",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24089",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24090",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24091",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24092",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24093",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
"24094",32,"rubber type 3",30.25,1,5.5,5.5,60.9796224031169,6.70775846434286e-11,"N100II","particle","sample","N",100,2031
